Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
ATX,X11,PoW,824000000.0,500000000.0,-0.21459503039836722,-0.9521224184944761,0.050992188881211736,3,ArtexCoin
EMB,X13,PoW/PoS,92192822723.0,850000000.0,0.8572837668268466,1.8824015118877289,-0.6514371299393855,0,EmberCoin
XEN,X11,PoW/PoS,3853326.77707314,3853326.77707314,-0.39596048575378723,1.223393351425879,-0.4786077899740659,0,XenixCoin
FRE,PoS,PoS,50000000.0,50000000.0,-0.3669585369507916,1.508535870142196,0.027902023613406508,0,FreeCoin
PLNC,Scrypt,PoW/PoS,17089600.0,38540000.0,-0.32586494902568847,1.0931014275187647,-0.5239446491726124,0,PLNCoin
ARCO,Scrypt,PoW/PoS,2449577.41533168,42000000.0,-0.32601917199658886,1.0930943074855568,-0.523939770113592,0,AquariusCoin
KURT,X11,PoW,61364813.0,228000000.0,-0.22583021168446815,-0.9522620737918842,0.05127162858118535,3,Kurrent
XCRE,PoS,PoS,20000000.0,20000000.0,-0.3675371214594446,1.5085402453274595,0.02791409477677251,0,Creatio
ENT,X11,PoW/PoS,6069482.07721352,60000000.0,-0.39553598050968175,1.2233654518049286,-0.4786116960710033,0,Eternity
EUC,SHA-256,PoW/PoS,12416554.0,20000000.0,-0.3077895345340563,0.8489450085536351,-0.4446174854579435,0,Eurocoin
BCF,Scrypt,PoW/PoS,20244023.640728,33000000.0,-0.3258656585506519,1.0931054132191587,-0.5239454324609418,0,BitcoinFast
XSN,X11,TPoS,75590369.0,76500000.0,-0.4127126946429812,0.4712363303078063,-0.109081062827885,0,Stakenet
BCCOIN,Scrypt,PoW/PoS,11080722.3769581,28000000.0,-0.3260129121180181,1.0931046207599349,-0.5239419781064973,0,BitConnect Coin
MONEY,Scrypt,PoW/PoS,10914418.0,650659833.0,-0.32160724870851587,1.092786173867185,-0.5239767232666851,0,MoneyCoin
XNG,X11,PoW/PoS,814671.0,5000000.0,-0.3959894625575717,1.223391654487872,-0.478606801237375,0,Enigma
XCI,CryptoNight,PoW,978145.0,21000000.0,0.2974263177415708,-2.3494444228045004,0.39146700960739184,3,Cannabis Industry Coin
RC,Scrypt,PoW/PoS,8377873.0,144000000.0,-0.32522476420908764,1.093044318336374,-0.523947525300388,0,Russiacoin
PND,Scrypt,PoS,33813143821.8337,32514916898.0,0.348217397714286,0.8017014518758769,-0.22035774381441825,0,PandaCoin
UNITS,Scrypt,PoW/PoS,3472983.0,13000000.0,-0.3262119645657337,1.0931095101708346,-0.5239385037833104,0,GameUnits
GAKH,Scrypt,PoW/PoS,3315789.0,3315789.0,-0.32628243622027675,1.0931144045678298,-0.5239379080323056,0,GAKHcoin
ASAFE2,Quark,PoS,10517772.7391666,15000000.0,-0.3777014587256428,1.3593844618856799,-0.12020339207329515,0,Allsafe
LTCR,QuBit,PoW/PoS,30227750.0,78835200.0,-0.3484254618738475,0.6271195200054763,-0.3330303648099428,0,LiteCreed
OS76,Scrypt,PoW,894026.0,2714286.0,-0.15847473812122032,-1.0824480048119476,0.005974838112180159,3,OsmiumCoin
BIC,CryptoNight,PoW,9357088.0,25000000.0,0.297556917569702,-2.3494434056902596,0.39146388290985995,3,Bikercoins
HXX,Lyra2RE,PoW,1876146.443596,9999999.0,-0.13468412784329248,-2.1771666021285214,0.37463771038162447,3,HexxCoin
KED,Scrypt,PoW/PoS,23965372.0,500000000.0,-0.3225144243643399,1.0928679811423327,-0.5239728241999616,0,Klingon Empire Darsek
IOP,SHA-256,PoW/PoS,2526078.47525448,21000000.0,-0.3079031920738475,0.8489408823233894,-0.4446141145157229,0,Internet of People
KUSH,X11,PoW/PoS,5659096.95728771,9354000.0,-0.3958995038649456,1.223391198749822,-0.4786087230875433,0,KushCoin
PRX,Scrypt,PoW/PoS,11821728.0,20000000.0,-0.3260604969307981,1.093108982250902,-0.5239417876990802,0,Printerium
PAC,X11,PoW,536982074.0,100000000000.0,0.48624330232549445,-1.0031048893606263,0.04553020817727219,3,PacCoin
IMPCH,Scrypt,PoW/PoS,308179.0,21933333.0,-0.3261873609819741,1.0931037855555878,-0.5239379065644524,0,Impeach
CTL,CryptoNight-V7,PoW,10969318.522954,185000000.0,-0.15287505505529436,-2.232528791193747,0.3409794116169764,3,Citadel
ZBC,Scrypt,PoS,2922613.96424908,55000000.0,-0.2942930558662886,0.8059418636656167,-0.206828927239269,0,Zilbercoin
FRST,Scrypt,PoW/PoS ,110000000.0,110000000.0,-0.2773389711892286,0.37215238930626177,-0.2530986395932598,0,FirstCoin
BVC,Scrypt,PoW,3115258.0,3360000.0,-0.15844305190693003,-1.0824475231420247,0.005974032411947686,3,BeaverCoin
FIND,X13,PoS,14524851.4827,14524851.4827,-0.24225351129519362,1.561992240855344,-0.3023409112778151,0,FindCoin
VLTC,X11,PoW,30385540.0,1000000000.0,-0.22074354116440523,-0.9526681450608978,0.05123921226940722,3,VaultCoin
ZER,Equihash,PoW,6921653.89980891,17000000.0,-0.13471390831012608,-1.9108862110972342,0.46101809253732123,3,Zero
CHAT,Scrypt,PoW/PoS,1000000000.0,1000000000.0,-0.3070602347368119,1.0929690486320862,-0.5243389459634622,0,OpenChat
CDN,Scrypt,PoW,99843408.3158479,100000000.0,-0.156578162262562,-1.082461584853845,0.005935116628847801,3,Canada eCoin
ZOI,Lyra2RE,PoW,18545757.5,21000000.0,-0.13440276933789058,-2.177166134161431,0.374631319890672,3,Zoin
RNS,Scrypt,PoS,36050365.0,34426423.0,-0.2940342908282915,0.8059644915564268,-0.20683925535485417,0,RenosCoin
DBIX,Dagger-Hashimoto,PoW,2232901.0,2232901.0,-0.15794648673252024,-2.2543239597575795,0.4026672016955576,3,DubaiCoin
XVP,X11,PoW/PoS,13162749.0858027,100000000.0,-0.39516623803279644,1.2233475910495566,-0.4786163894839059,0,VirtacoinPlus
TAJ,Blake2S,PoW/PoS,12184195.9258495,36900000.0,-0.40373351285555825,2.038979558339775,-0.7731834811405023,0,TajCoin
IMX,X11,PoW/PoS,110630387.850471,110000000.0,-0.3939056297053135,1.2233781014494378,-0.4786507188509334,0,Impact
EB3,Scrypt,PoW,64096052.0,4000000000.0,-0.12940716513562114,-1.084468846383961,0.0057295167650495945,3,EB3coin
ATMOS,PoS,PoS,111135836.889,110290030.0,-0.3657854493227305,1.508527386610191,0.02787747153289017,0,Atmos
HPC,X11,PoW/PoS,21521322.0099142,100000000.0,-0.39506420212758697,1.2233506460480432,-0.47861928554872346,0,HappyCoin
CXT,NIST5,PoW,10123200.0,48252000.0,-0.1899322321519438,-0.6670831462430583,-0.03482534375739183,3,Coinonat
MCRN,PoS,PoS,401421401.0,400000000.0,-0.3601910328307409,1.5084853458259984,0.027760700889425446,0,MacronCoin
RAIN,X11,PoW/PoS,121665451.643876,500000000.0,-0.3910101832673119,1.2231827150733872,-0.47867634081697125,0,Condensate
IMS,Scrypt,PoW/PoS,5368934.0,21212121.0,-0.3261306879731304,1.0931060040042835,-0.5239396196954241,0,Independent Money System
ARGUS,Scrypt,PoW/PoS,1148324.0,28600000.0,-0.32612991294999416,1.0931006837401234,-0.5239385702814227,0,ArgusCoin
LMC,Scrypt,PoW/PoS,500000.0,1000000000.0,-0.31926146671539135,1.0926037385468659,-0.5239926408212304,0,LomoCoin
PROC,SHA-256,PoS,100545745.0,75000000000.0,0.255684126964987,0.5234915508656376,-0.13172719885983958,0,ProCurrency
XGR,X11,PoW/PoS,17171382.0,40000000.0,-0.39554203218385225,1.2233797361165772,-0.4786144247647041,0,GoldReserve
BENJI,Scrypt,PoW,20276099.146524,35520400.0,-0.15800590624866587,-1.082457695630202,0.005966288986744612,3,BenjiRolls
GRW,Scrypt,PoS,295135466.361878,2000000000.0,-0.2769576210181084,0.8050541239663657,-0.20703888598172193,0,GrowthCoin
ILC,SHA-256,PoW,1317747500.0,2500000000.0,-0.10645794193323949,-1.3274078383576235,0.084703502572102,3,ILCoin
PHR,PoS,PoS,11390225.9742772,30000000.0,-0.367571435714396,1.5085319851933665,0.027916518940033132,0,Phreak
DEA,Scrypt,PoW/PoS,21358764.0,105000000.0,-0.3253423758867009,1.0930690047202596,-0.5239498430429913,0,Degas Coin
HTML5,X15,PoW/PoS,40659020000.0,90000000000.0,0.8822375520358265,1.8331291578689444,-0.681282392188321,0,HTML5 Coin
USC,SHA-256,PoS,10343113.0,200084200.0,-0.27491174602849816,0.5617061984593719,-0.12751509924348925,0,Ultimate Secure Cash
EQT,Scrypt,PoW,13673406.4325268,72000000.0,-0.15782827520817988,-1.082478762066304,0.005966537696088468,3,EquiTrader
QTUM,POS 3.0,PoS,100000000.0,100000000.0,-0.3663666424825403,1.404927635660211,-0.12339617713714167,0,QTUM
QRL,CryptoNight-V7,PoW,69036016.8340164,105000000.0,-0.15273252055049616,-2.232466661644524,0.3409637642597916,3,Quantum Resistant Ledger
ESP,536,PoW/PoS,22801882871.0,50000000000.0,0.584854410390819,1.9274769683274564,-0.6263134782294394,0,Espers
DYN,Argon2d,PoW,19784224.6512734,0.0,-0.1546966347982645,-2.3248185221923574,0.34798549537314194,3,Dynamic
NANO,Blake2b,PoW,133248297.0,340282367.0,-0.03316023652867831,-2.2522899367057754,0.4119138260385885,3,Nano
CHAN,Cloverhash,PoW,18407259.0885883,30000000.0,-0.15173169021895505,-2.152350687640262,0.4299183822567075,3,ChanCoin
DCY,CryptoNight,PoW,1809467143.0,2000000000.0,0.333512124129582,-2.349795359741326,0.3907297935733753,3,Dinastycoin
DNR,NIST5,PoW/PoS,4171382.0,10000000.0,-0.35811718611076043,1.508496069705511,-0.5647330169698499,0,Denarius
DP,X11,PoW,35138975.0,100000000.0,-0.22705644756572366,-0.9522062086081032,0.05128786966462406,3,DigitalPrice
VUC,NIST5,PoW/PoS,62942075.0,120000000.0,-0.3566210829245134,1.508461303415067,-0.5647595280548191,0,Virta Unique Coin
BTPL,Skein,PoW/PoS,6804362.0,100000000.0,-0.40556779053512065,2.0771417226702544,-0.6073109428697923,0,Bitcoin Planet
UNIFY,Scrypt,PoW,18133195.0,19276800.0,-0.15814705083236005,-1.082450172968301,0.005967939372110051,3,Unify
BRIT,X13,PoW/PoS,21268092.0,30000000.0,-0.27368996561097053,1.849132761908488,-0.6194558460184199,0,BritCoin
SOCC,Scrypt,PoW,5167775.0,75000000.0,-0.1579108698620352,-1.082483404810642,0.005969317032308007,3,SocialCoin
ARC,X11,PoW,26042364.3735553,60000000.0,-0.22745064553056693,-0.9521890800604627,0.05129325719278065,3,ArcticCoin
DAS,X11,PoW,2622886.0,18900000.0,-0.22802747424552447,-0.9521766239527374,0.051303668768075426,3,DAS
LINDA,Scrypt,PoW/PoS,9044930943.24243,50000000000.0,0.1380088549994859,1.0708541285423394,-0.5298651334224541,0,Linda
XLC,CryptoNight,PoW,14161803.0,54000000.0,0.2978208559630115,-2.3494564782392406,0.3914605972617918,3,LeviarCoin
ONION,X13,PoW/PoS,21917018.0492836,18898187.6216583,-0.27376063162489445,1.849138675802014,-0.619455450335555,0,DeepOnion
BTX,Time Travel,PoW,17801865.1605478,21000000.0,-0.15337479195801076,-2.157692314148217,0.4717707700924532,3,Bitcore
GCN,Scrypt,PoW,163055097500.0,200000000000.0,3.2477263667234264,-1.1251179424555666,-0.06169851283157026,3,gCn Coin
SMART,Keccak,PoW,2241009149.22257,5000000000.0,-0.10755913159521206,-1.1856981598720182,0.05240732754456467,3,SmartCash
SIGT,SkunkHash v2 Raptor,PoS,107972766.0,137500000.0,-0.3809637953285649,1.2110554163982739,-0.33422623075166125,0,Signatum
ONX,X11,PoW,122475638.389743,1100000000.0,-0.21891148495944715,-0.9526856200241138,0.051201715668096365,3,Onix
CRM,Skein,PoW/PoS,47331802.4774238,100000000.0,-0.4050730584663234,2.0771565351592334,-0.6073249847517721,0,Cream
BCH,SHA-256,PoW,17995589.6469082,21000000.0,-0.13987283125759234,-1.3266152954918657,0.08529239906879983,3,Bitcoin Cash
XMCC,X11,PoW/PoS,12569262.5359307,9507271.0,-0.3958140641773558,1.2233936459933876,-0.4786111258774164,0,Monoeci
DFT,Scrypt,PoS,18663297.3489799,17405891.19707116,-0.2943670257887562,0.805966839856199,-0.2068322797707749,0,Draftcoin
VET,VeChainThor Authority,Proof of Authority,55454734800.0,86712634466.0,4.441218781310899,3.277462056619237,9.348408509905553,1,Vechain
SOJ,Scrypt,PoW,485214.0,10500000000.0,-0.08417138881256978,-1.0878157559019845,0.0053882472953166805,3,Sojourn Coin
STCN,PoS,PoS,4000000.0,61599965.0,-0.367437960388437,1.5085131260346885,0.027917313253631358,0,Stakecoin
NYC,Scrypt,PoW,143006669741.687,0.0,1.5872255514868499,-1.0301790310030934,-0.04357341988028887,3,NewYorkCoin
FRAZ,Scrypt,PoW,9704042.0,20000000.0,-0.15824482893349676,-1.0824536235588482,0.005970819469051928,3,FrazCoin
KRONE,Scrypt,PoW,17453749.4042601,84000000.0,-0.15769718151696105,-1.0824835163661315,0.0059645571642056895,3,Kronecoin
ACC,Scrypt,PoW,32646731.063036,100000000.0,-0.15739845465611,-1.0824861447576908,0.00595839882481947,3,AdCoin
LINX,Scrypt,PoW,33716526.0,100000000.0,-0.15738539531024165,-1.0824857537553099,0.005958028164001145,3,Linx
XCXT,Scrypt,PoW/PoS,19539588.0,48252000.0,-0.32576629175203914,1.0930973569121263,-0.5239460408804024,0,CoinonatX
ETHD,Scrypt,PoW/PoS,4200000.0,4200000.0,-0.3262653831940441,1.093114275614932,-0.5239382638141531,0,Ethereum Dark
SUMO,CryptoNight,PoW,8946653.0,88888888.0,0.298004164847734,-2.3494762241559366,0.3914604541284099,3,Sumokoin
ODN,SHA-512,PoS,25000000.0,91388946.0,-0.39699267394389876,1.5014480932579222,0.18531875382006027,0,Obsidian
ADA,Ouroboros,PoS,25927070538.0,45000000000.0,0.6390810934695005,1.3979695602530453,-0.09629756511117332,0,Cardano
REC,X11,PoW/PoS,7262402.04264803,27000000.0,-0.3957550190184516,1.2233827617758593,-0.47861026489886704,0,Regalcoin
BTCZ,Equihash,PoW,5211553258.01514,21000000000.0,0.07735554423113004,-1.9197132420536254,0.45804198205074104,3,BitcoinZ
TZC,NeoScrypt,PoW/PoS,182638400.0,400000000.0,-0.3357215415060963,0.5479505503411428,-0.3143161534019446,0,TrezarCoin
ELM,X11,PoW,2702855668.85288,1800000000.0,-0.18245674958288052,-0.9521004422583755,0.05026854416015632,3,Elements
TER,Scrypt,PoW/PoS,1140734.91680375,15733333.0,-0.32622108634323393,1.0931072601093188,-0.523937848485948,0,TerraNovaCoin
VIVO,NeoScrypt,PoW,4165967.57499639,27000000.0,-0.17269909295272237,-1.6274857849012736,0.21567840523485826,3,VIVO Coin
RUP,Lyra2REv2,PoS,24000000.0,24000000.0,-0.325556348149087,0.618114879020519,0.005190317113542005,0,Rupee
BTG,Equihash,PoW,17202361.088994,21000000.0,-0.13456009300821717,-1.9108844989018134,0.46101430691961165,3,Bitcoin Gold
WOMEN,Scrypt,PoW/PoS,48459472454.0,25000000000.0,0.4421850265193449,1.0980431694372084,-0.5421240767006715,0,WomenCoin
MAY,SHA-256,PoW/PoS,92050800.0,100000000.0,-0.306251107392823,0.8489332077124678,-0.44464954850106364,0,Theresa May Coin
NAMO,NIST5,PoW/PoS,560563220.0,1200000000.0,-0.34290133476934687,1.5080909414487826,-0.5649923082529187,0,NamoCoin
LUX,PHI1612,PoW/PoS,8305775.31777569,60000000.0,-0.3824535734650568,1.7789801898568909,-0.6768971029765777,0,LUXCoin
PIRL,Dagger,PoW,33986980.0,156306732.71,-0.13104884408757023,-2.1658688146722205,0.37307263125325185,3,Pirl
XIOS,Scrypt,PoW/PoS,2149688.0,21000000.0,-0.3261714879548216,1.0931049358572742,-0.5239384924400466,0,Xios
BTDX,Quark,PoW/PoS,30711550.5294042,200000000.0,-0.40777368281743875,1.6464432154747108,-0.43733246251068936,0,Bitcloud 2.0
EBST,Scrypt,PoW,99990001.493466,100000000.0,-0.15657637275043923,-1.0824615312750896,0.005935065837480947,3,eBoost
KEK,POS 2.0,PoS,12330806.30517,21000000.0,-0.38811675111279964,1.362269545759478,0.042883105167413525,0,KekCoin
BLHC,Scrypt,PoW/PoS,16362544.992,14788275.991,-0.32604195848189305,1.093113306809997,-0.5239430696913033,0,BlackholeCoin
XIN,SHA-256,PoS,8999999990.0,9000000000.0,-0.10287901437120069,0.5604921720652832,-0.13112168113219058,0,Infinity Economics
PURA,X11,PoW,175215859.0,350000000.0,-0.22357677836592332,-0.9522828445962281,0.05122536261989164,3,Pura
INN,NeoScrypt,PoW,6375259.04,45000000.0,-0.17254470472671174,-1.6274941814032082,0.21567663367597367,3,Innova
ELLA,Ethash,PoW,12756367.0,280000000.0,-0.15257635321515364,-2.0557414920142554,0.3963041277867854,3,Ellaism
GBX,NeoScrypt,PoW,5832306.875,31800000.0,-0.1726447730793047,-1.627487630261438,0.21567755959440707,3,GoByte
MAG,X11,PoW/PoS,38198594.8342105,144000000.0,-0.39454914921630446,1.2233342428487333,-0.4786275231873716,0,Magnet
TAU,DPoS,DPoS,288090567.493887,500000000.0,3.741687667740362,1.9005305302930775,-0.3629620330749288,0,Lamden Tau
ECA,NIST5,PoW/PoS,28399150208.0,30000000000.0,0.20080350220552276,1.5035393740317198,-0.5762475162594286,0,Electra
BCD,X13,PoW/PoS,183534024.889807,210000000.0,-0.27043494426864084,1.849100029122503,-0.6195221285277442,0,Bitcoin Diamond
XSH,Multiple,PoW,481730566.566176,660000000.0,-0.10780261292197683,-1.8445665573436023,0.2877051850507317,3,SHIELD
CNBC,Scrypt,PoW/PoS,110976977.29338,210000000.0,-0.32350510073958316,1.093048069639058,-0.523986762658209,0,Cash & Back Coin
XUN,CryptoNight,PoW,19281821413.4924,85000000000.0,1.134344632531739,-2.385849923758394,0.3800368208932166,3,UltraNote
COAL,CryptoNight,PoW,4500000.0,12500000.0,0.29740914028319637,-2.34943878926685,0.39146626445748284,3,BitCoal
DAXX,Ethash,PoW,520891780.0,10000000000.0,-0.0775672953542007,-2.060525922512172,0.395584782788382,3,DaxxCoin
BWK,NIST5,PoS,13247178.8807286,27716121.0,-0.32625266865121577,1.2213443586276154,-0.24762541836760052,0,Bulwark
KLKS,Quark,PoS,16955764.902064,20000000.0,-0.377587473921211,1.3593842582639633,-0.12020590216705347,0,Kalkulus
AC3,X11,PoW,80316207.0,550000000.0,-0.22331948734220575,-0.9524197962068423,0.05124706455156266,3,AC3
LTHN,CryptoNight-V7,PoW,441250233.377,999481516.0,-0.14185690782429727,-2.2327879973435825,0.3407848041714786,3,Lethean
GER,Scrypt,PoW/PoS,4911500269.41,50000000000.0,0.08755067939287776,1.069343389260989,-0.5284329890528623,0,GermanCoin
LTCU,Scrypt,PoW/PoS,8419402.321,150000000.0,-0.32518178435887474,1.093041265521001,-0.5239478750517842,0,LiteCoin Ultra
POP,Scrypt,PoW,3964201248.87125,4999999999.0,-0.07471845730617288,-1.0835547182317848,0.004322320898358653,3,PopularCoin
PNX,X11,PoW/PoS,45174214.1078625,50000000.0,-0.3951294040668414,1.2233848576275737,-0.47862468607795566,0,PhantomX
PHO,BLAKE256,PoW,30089671530.5228,90000000000.0,1.0911461599363406,-1.2498218786810444,0.030395665756598144,3,Photon
SUCR,X11,PoW,4229040.50393462,19800000.0,-0.22800149644521717,-0.9521764971138864,0.05130306196590496,3,Sucre
SPK,NeoScrypt,PoW,7847417.33355824,21000000.0,-0.17269662514770662,-1.6274813713637344,0.21567746505448893,3,SparksPay
WAGE,Quark,PoS,27299680.0,120000000.0,-0.37675332081350865,1.3593369056567408,-0.12021507548308935,0,Digiwage
GUN,NeoScrypt,PoW,299797953.0,500000000.0,-0.16574193475314178,-1.6276195937268167,0.21554953740840316,3,GunCoin
IRL,Scrypt,PoW,45483049.3398182,64000000.0,-0.15749659473755467,-1.0824630452111206,0.005955963492346788,3,IrishCoin
TROLL,Scrypt,PoW/PoS,591022748.0,900000000.0,-0.31276063878792354,1.09287070361222,-0.5241916548140747,0,Trollcoin
LCP,Scrypt,PoW/PoS,2504486.227718,4000000.0,-0.32628749666268375,1.0931137581832697,-0.5239376651765398,0,Litecoin Plus
MONK,X11,PoS,4407252.0,21000000.0,-0.3642040286571672,0.9362388168420445,-0.16149720689895664,0,Monkey Project
PCOIN,X11,PoW,8478104.33969947,23000000.0,-0.22792697448993648,-0.9521765803750024,0.05130141089720621,3,Pioneer Coin
UBTC,SHA-256,PoW,20166000.0,20166000.0,-0.13985224006133304,-1.326614075771268,0.08529169368390513,3,UnitedBitcoin
ITZ,C11,PoW,11916588.09471,23000000.0,-0.18464176447598651,-1.1898111856124998,0.13440764184638537,3,Interzone
TPAY,POS 3.0,PoS,20445861.5344251,25000000.0,-0.367868697651003,1.4049369091184065,-0.1233644213182038,0,TokenPay
MCT,Ethash,PoS,1618033.0,1618033.0,-0.29089613921798213,-0.1671873548730584,0.18352340673947892,3,1717 Masonic Commemorative Token
MBC,Scrypt,PoW and PoS,9399342.52839847,30000000.0,-0.25743966768943105,0.44563582296922827,-0.17527829072243126,0,My Big Coin
TRTL,CryptoNight,PoW,53139835213.77,1000000000000.0,8.024776168779743,-2.8413441539039397,0.3171629874303273,3,TurtleCoin
MUN,SkunkHash,PoW,4818338.98949984,16600000.0,-0.13647991637433537,-2.0171368083945667,0.44082496896486445,3,MUNcoin
USX,Scrypt,PoW/PoS,234846265.782157,232000000.0,-0.3218372528365948,1.0930820936645713,-0.5240309103508691,0,Unified Society USDEX
NBR,CryptoNight,PoW,133932467.774108,336000000.0,0.3012791623975575,-2.3495568986398223,0.3914033372836448,3,Niobio Cash
SSS,Scrypt,PoW,10000000000.0,10000000000.0,0.03435663716027666,-1.0839053387576534,0.0019515784626318344,3,ShareChain
TRF,Dagger,PoW,107325266.027783,100000000.0,-0.1305521639382503,-2.1658132186009746,0.3730503683159708,3,Travelflex
KREDS,Lyra2REv2,PoW,643795911.540095,1100000000.0,-0.17416028459274402,-1.2706246460347403,0.2177155696209581,3,KREDS
TOKC,X13,PoS,230298925.0,800000000.0,-0.23405925177369283,1.5616694658864354,-0.30245957546602836,0,Tokyo Coin
BBP,Proof-of-BibleHash,POBh,1772091549.88818,5200000000.0,-0.13626255153788294,4.079324563167119,11.593613948392807,1,BiblePay
LCC,SHA-256 + Hive,PoW + Hive,638382332.208514,840000000.0,-0.28080531511062823,4.001694600056992,2.19123042947583,0,LitecoinCash
FLIP,Scrypt,PoW,12446100.00278,40000000.0,-0.15806977941825417,-1.0824628480031129,0.0059687515306182356,3,BitFlip
LOT,Scrypt,PoW,14491014421.0,18406979840.0,0.1486914095769931,-1.086562665857442,-7.435841256278992e-05,3,LottoCoin
CIF,X11,PoW,211297638.500483,500000000.0,-0.22207449377653526,-0.9523463568155306,0.051204477003718024,3,Crypto Improvement Fund
SPD,C11,PoW/PoS,11251342.1879021,19340594.0,-0.3525173089139293,0.9857522742282215,-0.39550379655815054,0,Stipend
POA,Proof-of-Authority,PoA,204479039.0,252460800.0,-0.3839384394307636,3.2473620441067363,16.780592373385655,1,Poa Network
PUSHI,X11,PoW/PoS,2167827.1,25000000.0,-0.3958313678340364,1.2233819224099178,-0.47860838795132554,0,Pushi
ELP,XEVAN,PoW/PoS,419275.38,60000000.0,-0.30913022351436664,1.4728120153520063,-0.4544059157137348,0,Ellerium
VLX,Scrypt,PoS,25570013.1348022,124000000.0,-0.29352815325279474,0.8059148591961799,-0.2068406307408992,0,Velox
ONT,VBFT,PoS,650848625.0,1000000000.0,-0.36276912979325254,1.323244037145627,-0.10236577779874058,0,Ontology
CLO,Ethash,PoW,247612453.0,6500000000.0,-0.10567915907125616,-2.05883614095576,0.3958750962249287,3,Callisto Network
TUBE,CryptoNight,PoW,80049082.9057215,1000000000.0,0.30532172275501984,-2.349916117304774,0.39138489327439746,3,BitTube
PSD,Scrypt,PoW,4070212.1493016,21000000.0,-0.1583065241708171,-1.0824561940156137,0.0059727155755692615,3,Poseidon
ADK,IMesh,PoW,25000000.0,25000000.0,-0.17517916188678084,-2.358946085600078,0.29960560247919543,3,Aidos Kuneen
BSX,NIST5,PoW/PoS,13787854.6277781,50000000.0,-0.3577166420159771,1.5084791311637047,-0.5647385846189515,0,Bitspace
BRIA,Scrypt,PoW/PoS,845637.81347436,3000000.0,-0.326314825596705,1.0931136632184062,-0.5239370345276951,0,Briacoin
IC,Scrypt,PoW/PoS,1182153.5,5000000.0,-0.32629656000748514,1.0931127635477966,-0.5239372629105673,0,Ignition
BTL,Equihash,PoW,71355477.0,70000000.0,-0.1335521658285327,-1.910889761610818,0.46099280524285435,3,Bitrolium
MEDIC,Scrypt,PoS,267297676.3125,500000000.0,-0.2879156682279567,0.8058109479642821,-0.20694540019314686,0,MedicCoin
ALPS,Lyra2Z,PoW,27340501.6514783,300000000.0,-0.14572839903156165,-2.2091094634011874,0.359497182124966,3,Alpenschillling
BITG,Green Protocol,PoS,9803691.3618195,21000000.0,-0.36636412276975844,1.3002175935423366,-0.1728141084213677,0,Bitcoin Green
DEV,PoS,PoS,21876586.8530324,88000000.0,-0.36703285393820156,1.5085061606073538,0.027909643806304993,0,Deviant Coin
ABJ,Scrypt,PoW/PoS,9880502.37178894,30000000.0,-0.32601340597718664,1.093103159423446,-0.5239416740436742,0,Abjcoin
SEM,Semux BFT consensus,DPoS,1231147.0,100000000.0,3.951666111709575,2.0206011652678075,-0.3690817687857259,0,Semux
FTO,X11,PoW,31801461.1867843,100000000.0,-0.22709718971706602,-0.9522074284454775,0.05128902604100797,3,FuturoCoin
CARE,Quark,PoW/PoS,139739596.506702,200000000.0,-0.4064427408653224,1.6464830644439625,-0.43737023837158934,0,Carebit
NZL,PoS,PoS,11075254.0929996,80000000.0,-0.367221339949768,1.5085063034563808,0.02791383338444266,0,Zealium
XMC,CryptoNight,PoW,16016864.0,18400000.0,0.29759149551402636,-2.349437596796423,0.3914619443400739,3,Monero Classic
PROTON,X16R,PoS,4403800.0,45000000.0,-0.3410065038002682,0.529067593594191,-0.050677767565125466,0,Proton
DEAL,Scrypt,PoW/PoS,1404157529.46026,5121951220.0,-0.2729480194707549,1.091009078347542,-0.5247093690417957,0,iDealCash
JUMP,NIST5,PoW,21069346.2522598,21000000.0,-0.18999152072723274,-0.6670652106761282,-0.03482761314447759,3,Jumpcoin
INFX,Lyra2RE,PoW,5097689.71077377,26280000.0,-0.13452955827387936,-2.1771737491685648,0.3746356842365342,3,Infinex
XBI,XEVAN,PoS/PoW,10904963.0923455,21000000.0,-0.28692539798946776,1.0021317565277597,-0.22189491909107956,0,Bitcoin Incognito
KEC,Tribus,PoW,795447.0,18000000.0,-0.1391561663750099,-2.145389377287152,0.29724435247303116,3,KEYCO
HWC,Scrypt,PoS,38706809.466535,26000000.0,-0.294061511805575,0.8059697711704307,-0.20683970477121535,0,HollyWoodCoin
GIN,Lyra2Z,PoW,6986399.70430446,10500000.0,-0.14802618522468292,-2.2089688719669933,0.3595204156163179,3,GINcoin
PLTC,CryptoNight,PoW,84300.0,600000518.0,0.3015140436202077,-2.349740811188412,0.39143495680629947,3,PlatinCoin
LOKI,CryptoNight Heavy,PoW,19153632.0,150000000.0,0.5844020892172219,-2.2458795449459577,0.2662744632246199,3,Loki
NCP,CryptoNight,PoW,41294520017.0,184000000000.0,2.1038636824299095,-2.428426341915284,0.3668764173653309,3,Newton Coin
SIC,Scrypt,PoW/PoS,10200000000.0,10200000000.0,-0.12962765208313168,1.0916273251512878,-0.5280407693955188,0,Swisscoin
XT3,Scrypt,PoS,7630000.0154,44000000.0,-0.2943134581858075,0.8059492088372187,-0.20682994341573027,0,Xt3ch
MGD,Jump Consistent Hash,PoW,135862416.039898,168000000.0,-0.11612722565844866,-2.145149439876404,0.2835639128158764,3,MassGrid
